"exptid","accession","institution","facility","flat","row","column","fruitnum","aborted.fruits","inflorescence.height","diameter.at.bolt","treatment","parent_id"
"1a2","SALK_074218C","BC","BC-GC6",10,"D",2,53,17,28,42.55,"standard GC","BC_S11Farm_0290"
"1a2","SALK_074218C","CofC","COFC-GC1",1,"B",6,11,5,15.2,26.7,"standard GC","BC_S11Farm_0290"
"1a2","SALK_074218C","CofC","COFC-GC2",11,"A",2,NA,NA,NA,NA,"standard GC","BC_S11Farm_0290"
"1a2","SALK_074218C","CofC","COFC-GC3",15,"H",5,8,2,13.9,28.9,"standard GC","BC_S11Farm_0290"
"1a2","SALK_074218C","CofC","COFC-GC4",24,"E",3,23,18,24.6,36,"standard GC","BC_S11Farm_0290"
"1a2","SALK_074221C","BC","BC-GC5",4,"E",5,NA,NA,31,58.1,"standard GC","BC_S11Farm_0291"
"1a2","SALK_074221C","BC","BC-GC6",10,"F",5,60,24,27.8,37.08,"standard GC","BC_S11Farm_0291"
"1a2","SALK_074221C","CofC","COFC-GC1",1,"A",5,7,5,11,22.3,"standard GC","BC_S11Farm_0291"
"1a2","SALK_074221C","CofC","COFC-GC2",9,"B",6,11,5,14.3,26.2,"standard GC","BC_S11Farm_0291"
"1a2","SALK_074221C","CofC","COFC-GC3",16,"K",2,14,3,19.1,31.4,"standard GC","BC_S11Farm_0291"
"1a2","SALK_074221C","CofC","COFC-GC4",22,"L",4,9,1,13.7,21.6,"standard GC","BC_S11Farm_0291"
"1a2","SALK_074302C","BC","BC-GC5",4,"D",4,57,12,30,46.42,"standard GC","BC_S11Farm_0295"
"1a2","SALK_074302C","BC","BC-GC6",10,"J",6,52,33,28.9,40.83,"standard GC","BC_S11Farm_0295"
"1a2","SALK_074302C","CofC","COFC-GC1",6,"L",3,19,2,22.2,39.6,"standard GC","BC_S11Farm_0295"
"1a2","SALK_074302C","CofC","COFC-GC2",11,"C",2,12,8,17,27.3,"standard GC","BC_S11Farm_0295"
"1a2","SALK_074302C","CofC","COFC-GC3",15,"H",3,8,2,14.9,21.7,"standard GC","BC_S11Farm_0295"
"1a2","SALK_074302C","CofC","COFC-GC4",22,"K",6,11,1,14.9,19.3,"standard GC","BC_S11Farm_0295"
"1a2","SALK_074327C","BC","BC-GC5",4,"A",4,35,4,28.2,43.34,"standard GC","BC_S11Farm_0296"
"1a2","SALK_074327C","BC","BC-GC6",10,"I",3,55,38,28.1,45.43,"standard GC","BC_S11Farm_0296"
"1a2","SALK_074327C","CofC","COFC-GC1",1,"L",3,7,3,NA,25.2,"standard GC","BC_S11Farm_0296"
"1a2","SALK_074327C","CofC","COFC-GC2",11,"D",6,9,5,11.9,22.3,"standard GC","BC_S11Farm_0296"
"1a2","SALK_074327C","CofC","COFC-GC3",16,"A",2,13,5,20.1,32.8,"standard GC","BC_S11Farm_0296"
"1a2","SALK_074327C","CofC","COFC-GC4",24,"H",6,12,3,16.6,28.7,"standard GC","BC_S11Farm_0296"
"1a2","SALK_074403C","BC","BC-GC5",4,"E",3,49,22,28.6,53.62,"standard GC","BC_S11Farm_0298"
"1a2","SALK_074403C","BC","BC-GC6",10,"B",3,45,6,24,31.97,"standard GC","BC_S11Farm_0298"
"1a2","SALK_074403C","CofC","COFC-GC1",1,"B",3,8,2,10.8,26.3,"standard GC","BC_S11Farm_0298"
"1a2","SALK_074403C","CofC","COFC-GC2",8,"D",6,15,4,16.1,33.5,"standard GC","BC_S11Farm_0298"
"1a2","SALK_074403C","CofC","COFC-GC3",18,"K",5,10,2,14,24.6,"standard GC","BC_S11Farm_0298"
"1a2","SALK_074403C","CofC","COFC-GC4",23,"D",4,7,1,10.7,17,"standard GC","BC_S11Farm_0298"
"1a2","SALK_074523C","BC","BC-GC5",4,"K",6,34,18,28.4,48.87,"standard GC","BC_S11Farm_0300"
"1a2","SALK_074523C","BC","BC-GC6",10,"D",3,65,25,26.3,NA,"standard GC","BC_S11Farm_0300"
"1a2","SALK_074523C","CofC","COFC-GC1",5,"A",3,12,6,16.5,25.7,"standard GC","BC_S11Farm_0300"
"1a2","SALK_074523C","CofC","COFC-GC2",11,"G",6,26,13,25.3,39.7,"standard GC","BC_S11Farm_0300"
"1a2","SALK_074523C","CofC","COFC-GC3",17,"K",3,10,7,14.1,24.3,"standard GC","BC_S11Farm_0300"
"1a2","SALK_074523C","CofC","COFC-GC4",23,"E",4,12,3,15.7,23.2,"standard GC","BC_S11Farm_0300"
"1a2","SALK_074540C","BC","BC-GC5",4,"K",2,NA,NA,NA,NA,"standard GC","BC_S11Farm_0301"
"1a2","SALK_074540C","BC","BC-GC6",10,"D",5,68,22,29.2,32.99,"standard GC","BC_S11Farm_0301"
"1a2","SALK_074540C","CofC","COFC-GC1",5,"L",4,14,4,17.1,30.5,"standard GC","BC_S11Farm_0301"
"1a2","SALK_074540C","CofC","COFC-GC2",8,"L",2,15,3,18.5,32.6,"standard GC","BC_S11Farm_0301"
"1a2","SALK_074540C","CofC","COFC-GC3",13,"L",2,12,0,19,30.7,"standard GC","BC_S11Farm_0301"
"1a2","SALK_074540C","CofC","COFC-GC4",24,"I",6,19,6,23.8,37.4,"standard GC","BC_S11Farm_0301"
"1a2","SALK_074593C","BC","BC-GC5",4,"F",3,48,12,31.1,47.68,"standard GC","BC_S11Farm_0303"
"1a2","SALK_074593C","BC","BC-GC6",10,"K",4,44,18,26.8,32.7,"standard GC","BC_S11Farm_0303"
"1a2","SALK_074593C","CofC","COFC-GC1",3,"C",4,11,4,13.7,27,"standard GC","BC_S11Farm_0303"
"1a2","SALK_074593C","CofC","COFC-GC2",9,"G",2,15,7,17,24.7,"standard GC","BC_S11Farm_0303"
"1a2","SALK_074593C","CofC","COFC-GC3",17,"E",4,12,1,14.3,25.3,"standard GC","BC_S11Farm_0303"
"1a2","SALK_074593C","CofC","COFC-GC4",20,"E",6,11,3,16.5,25.2,"standard GC","BC_S11Farm_0303"
"1a2","SALK_074601C","BC","BC-GC5",4,"B",1,38,6,24.5,42.35,"standard GC","BC_S11Farm_0304"
"1a2","SALK_074601C","BC","BC-GC6",10,"D",6,47,7,24.3,36.98,"standard GC","BC_S11Farm_0304"
"1a2","SALK_074601C","CofC","COFC-GC1",2,"I",3,13,2,15.8,27.3,"standard GC","BC_S11Farm_0304"
"1a2","SALK_074601C","CofC","COFC-GC2",11,"J",2,20,13,22.5,35.9,"standard GC","BC_S11Farm_0304"
"1a2","SALK_074601C","CofC","COFC-GC3",18,"H",5,11,3,14.4,23.5,"standard GC","BC_S11Farm_0304"
"1a2","SALK_074601C","CofC","COFC-GC4",23,"F",4,14,8,17.2,21.4,"standard GC","BC_S11Farm_0304"
"1a2","SALK_074609C","BC","BC-GC5",4,"L",2,48,7,26.7,60.64,"standard GC","BC_S11Farm_0305"
"1a2","SALK_074609C","BC","BC-GC6",10,"A",3,46,0,27,46.15,"standard GC","BC_S11Farm_0305"
"1a2","SALK_074609C","CofC","COFC-GC1",1,"I",6,9,3,12.4,23.8,"standard GC","BC_S11Farm_0305"
"1a2","SALK_074609C","CofC","COFC-GC2",10,"H",4,16,4,18.6,32.1,"standard GC","BC_S11Farm_0305"
"1a2","SALK_074609C","CofC","COFC-GC3",13,"F",2,12,1,17.8,26.7,"standard GC","BC_S11Farm_0305"
"1a2","SALK_074609C","CofC","COFC-GC4",22,"I",6,16,4,16,31.6,"standard GC","BC_S11Farm_0305"
"1a2","SALK_074788C","BC","BC-GC5",4,"B",4,32,11,29.3,49.97,"standard GC","BC_S11Farm_0307"
"1a2","SALK_074788C","BC","BC-GC6",10,"A",4,37,1,24.5,37.77,"standard GC","BC_S11Farm_0307"
"1a2","SALK_074788C","CofC","COFC-GC1",4,"L",2,11,4,15.1,32.3,"standard GC","BC_S11Farm_0307"
"1a2","SALK_074788C","CofC","COFC-GC2",10,"H",2,18,4,21.5,43.2,"standard GC","BC_S11Farm_0307"
"1a2","SALK_074788C","CofC","COFC-GC3",16,"F",5,18,13,20.9,32.1,"standard GC","BC_S11Farm_0307"
"1a2","SALK_074788C","CofC","COFC-GC4",20,"E",5,11,3,14.6,24,"standard GC","BC_S11Farm_0307"
"1a2","SALK_074806C","BC","BC-GC5",4,"F",2,55,21,28.6,48.42,"standard GC","BC_S11Farm_0308"
"1a2","SALK_074806C","BC","BC-GC6",10,"C",3,41,6,24.5,38.24,"standard GC","BC_S11Farm_0308"
"1a2","SALK_074806C","CofC","COFC-GC1",1,"B",2,8,6,10.9,22.5,"standard GC","BC_S11Farm_0308"
"1a2","SALK_074806C","CofC","COFC-GC2",9,"B",5,7,5,11.7,24.9,"standard GC","BC_S11Farm_0308"
"1a2","SALK_074806C","CofC","COFC-GC3",15,"J",3,5,2,8.4,19.1,"standard GC","BC_S11Farm_0308"
"1a2","SALK_074806C","CofC","COFC-GC4",21,"D",6,9,3,14,25,"standard GC","BC_S11Farm_0308"
"1a2","SALK_074807C","BC","BC-GC5",4,"L",5,36,13,28,57.86,"standard GC","BC_S11Farm_0309"
"1a2","SALK_074807C","BC","BC-GC6",10,"L",1,51,11,26,47.59,"standard GC","BC_S11Farm_0309"
"1a2","SALK_074807C","CofC","COFC-GC1",3,"C",5,20,15,23.8,32.2,"standard GC","BC_S11Farm_0309"
"1a2","SALK_074807C","CofC","COFC-GC2",11,"A",5,19,5,18.6,24.1,"standard GC","BC_S11Farm_0309"
"1a2","SALK_074807C","CofC","COFC-GC3",15,"F",1,8,3,12.6,23,"standard GC","BC_S11Farm_0309"
"1a2","SALK_074807C","CofC","COFC-GC4",22,"I",5,20,2,19.6,35,"standard GC","BC_S11Farm_0309"
"1a2","SALK_074821C","BC","BC-GC5",4,"F",6,NA,NA,NA,NA,"standard GC","BC_S11Farm_0310"
"1a2","SALK_074821C","BC","BC-GC6",10,"K",1,NA,NA,NA,NA,"standard GC","BC_S11Farm_0310"
"1a2","SALK_074821C","CofC","COFC-GC1",3,"K",3,18,4,19.8,31.6,"standard GC","BC_S11Farm_0310"
"1a2","SALK_074821C","CofC","COFC-GC2",11,"I",1,17,3,21.4,30.1,"standard GC","BC_S11Farm_0310"
"1a2","SALK_074821C","CofC","COFC-GC3",14,"A",3,16,2,20.6,33,"standard GC","BC_S11Farm_0310"
"1a2","SALK_074821C","CofC","COFC-GC4",21,"K",3,12,3,16.5,24.4,"standard GC","BC_S11Farm_0310"
"1a2","SALK_074830C","BC","BC-GC5",4,"F",5,50,4,29.8,50.89,"standard GC","BC_S11Farm_0311"
"1a2","SALK_074830C","BC","BC-GC6",10,"I",2,45,24,25.8,33.1,"standard GC","BC_S11Farm_0311"
"1a2","SALK_074830C","CofC","COFC-GC1",4,"C",3,10,4,15,33.1,"standard GC","BC_S11Farm_0311"
"1a2","SALK_074830C","CofC","COFC-GC2",8,"H",1,8,4,12.1,23,"standard GC","BC_S11Farm_0311"
"1a2","SALK_074830C","CofC","COFC-GC3",17,"G",1,1,1,4.3,NA,"standard GC","BC_S11Farm_0311"
"1a2","SALK_074830C","CofC","COFC-GC4",24,"G",1,35,7,24.9,36.2,"standard GC","BC_S11Farm_0311"
"1a2","SALK_074889C","BC","BC-GC5",4,"D",3,88,15,31,50.57,"standard GC","BC_S11Farm_0312"
"1a2","SALK_074889C","BC","BC-GC6",10,"A",1,33,1,29.5,44.17,"standard GC","BC_S11Farm_0312"
"1a2","SALK_074889C","CofC","COFC-GC1",6,"D",4,7,4,11.2,22.5,"standard GC","BC_S11Farm_0312"
"1a2","SALK_074889C","CofC","COFC-GC2",7,"E",5,7,3,9.6,23.2,"standard GC","BC_S11Farm_0312"
"1a2","SALK_074889C","CofC","COFC-GC3",13,"F",5,13,2,19.6,27,"standard GC","BC_S11Farm_0312"
"1a2","SALK_074889C","CofC","COFC-GC4",23,"H",5,10,1,13.3,22.9,"standard GC","BC_S11Farm_0312"
"1a2","SALK_074896C","BC","BC-GC5",4,"C",5,NA,NA,NA,NA,"standard GC","BC_S11Farm_0313"
"1a2","SALK_074896C","BC","BC-GC6",10,"E",6,NA,NA,NA,NA,"standard GC","BC_S11Farm_0313"
"1a2","SALK_074896C","CofC","COFC-GC1",3,"K",6,18,4,19.7,37.3,"standard GC","BC_S11Farm_0313"
"1a2","SALK_074896C","CofC","COFC-GC2",8,"A",4,18,9,21.6,27.1,"standard GC","BC_S11Farm_0313"
"1a2","SALK_074896C","CofC","COFC-GC3",14,"E",1,8,0,12.2,22.1,"standard GC","BC_S11Farm_0313"
"1a2","SALK_074896C","CofC","COFC-GC4",24,"D",1,14,1,18,27.8,"standard GC","BC_S11Farm_0313"
"1a2","SALK_074901C","BC","BC-GC5",4,"C",3,92,26,26.5,50.8,"standard GC","BC_S11Farm_0315"
"1a2","SALK_074901C","BC","BC-GC6",10,"B",6,34,2,NA,33.24,"standard GC","BC_S11Farm_0315"
"1a2","SALK_074901C","CofC","COFC-GC1",6,"A",3,10,2,14.1,22.7,"standard GC","BC_S11Farm_0315"
"1a2","SALK_074901C","CofC","COFC-GC2",8,"B",4,2,2,3.6,7.2,"standard GC","BC_S11Farm_0315"
"1a2","SALK_074901C","CofC","COFC-GC3",16,"H",2,15,12,16.6,34.3,"standard GC","BC_S11Farm_0315"
"1a2","SALK_074901C","CofC","COFC-GC4",22,"A",3,9,1,11.7,20.8,"standard GC","BC_S11Farm_0315"
"1a2","SALK_074962C","BC","BC-GC5",4,"H",5,61,24,33.1,54.83,"standard GC","BC_S11Farm_0316"
"1a2","SALK_074962C","BC","BC-GC6",10,"C",4,48,7,25.5,33.2,"standard GC","BC_S11Farm_0316"
"1a2","SALK_074962C","CofC","COFC-GC1",4,"H",5,12,5,14.9,26.3,"standard GC","BC_S11Farm_0316"
"1a2","SALK_074962C","CofC","COFC-GC2",10,"B",3,12,2,16,31.3,"standard GC","BC_S11Farm_0316"
"1a2","SALK_074962C","CofC","COFC-GC3",16,"J",4,15,3,18.7,37.4,"standard GC","BC_S11Farm_0316"
"1a2","SALK_074962C","CofC","COFC-GC4",24,"D",3,9,8,16.6,24.6,"standard GC","BC_S11Farm_0316"
"1a2","SALK_075035C","BC","BC-GC5",4,"C",2,97,18,28,43.73,"standard GC","BC_S11Farm_0318"
"1a2","SALK_075035C","BC","BC-GC6",10,"G",1,58,8,25.1,50.98,"standard GC","BC_S11Farm_0318"
"1a2","SALK_075035C","CofC","COFC-GC1",6,"F",4,14,4,18.9,36,"standard GC","BC_S11Farm_0318"
"1a2","SALK_075035C","CofC","COFC-GC2",11,"B",4,4,5,7.5,11.9,"standard GC","BC_S11Farm_0318"
"1a2","SALK_075035C","CofC","COFC-GC3",16,"K",6,8,3,11.4,21.9,"standard GC","BC_S11Farm_0318"
"1a2","SALK_075035C","CofC","COFC-GC4",23,"L",5,10,1,12.9,26.1,"standard GC","BC_S11Farm_0318"
"1a2","SALK_075046C","BC","BC-GC5",5,"K",1,66,18,30.5,42.64,"standard GC","BC_S11Farm_0319"
"1a2","SALK_075046C","BC","BC-GC6",11,"G",6,85,23,33.7,58.45,"standard GC","BC_S11Farm_0319"
"1a2","SALK_075046C","CofC","COFC-GC1",2,"G",3,12,0,16.7,22.2,"standard GC","BC_S11Farm_0319"
"1a2","SALK_075046C","CofC","COFC-GC2",7,"F",3,7,1,11,16.3,"standard GC","BC_S11Farm_0319"
"1a2","SALK_075046C","CofC","COFC-GC3",18,"C",4,8,6,12.8,20.1,"standard GC","BC_S11Farm_0319"
"1a2","SALK_075046C","CofC","COFC-GC4",19,"E",4,11,3,16,28.4,"standard GC","BC_S11Farm_0319"
"1a2","SALK_075228C","BC","BC-GC5",5,"D",4,50,16,28.8,41.08,"standard GC","BC_S11Farm_0320"
"1a2","SALK_075228C","BC","BC-GC6",11,"F",4,144,40,35,61,"standard GC","BC_S11Farm_0320"
"1a2","SALK_075228C","CofC","COFC-GC1",5,"G",1,6,6,9.9,19.3,"standard GC","BC_S11Farm_0320"
"1a2","SALK_075228C","CofC","COFC-GC2",10,"E",4,15,7,18.8,33.6,"standard GC","BC_S11Farm_0320"
"1a2","SALK_075228C","CofC","COFC-GC3",15,"H",4,8,2,13.2,20.8,"standard GC","BC_S11Farm_0320"
"1a2","SALK_075228C","CofC","COFC-GC4",23,"G",2,14,1,15.7,26.6,"standard GC","BC_S11Farm_0320"
"1a2","SALK_075260C","BC","BC-GC5",5,"L",5,43,11,24,38.17,"standard GC","BC_S11Farm_0322"
"1a2","SALK_075260C","BC","BC-GC6",11,"F",1,69,13,29.5,37.68,"standard GC","BC_S11Farm_0322"
"1a2","SALK_075260C","CofC","COFC-GC1",6,"H",5,17,2,21.6,35.3,"standard GC","BC_S11Farm_0322"
"1a2","SALK_075260C","CofC","COFC-GC2",8,"K",5,12,5,17.4,26,"standard GC","BC_S11Farm_0322"
"1a2","SALK_075260C","CofC","COFC-GC3",16,"I",6,17,6,21.5,35,"standard GC","BC_S11Farm_0322"
"1a2","SALK_075260C","CofC","COFC-GC4",20,"H",4,12,4,17.1,31.6,"standard GC","BC_S11Farm_0322"
"1a2","SALK_075261C","BC","BC-GC5",5,"L",6,72,30,27.5,49.3,"standard GC","BC_S11Farm_0323"
"1a2","SALK_075261C","BC","BC-GC6",11,"H",3,102,27,33,47.71,"standard GC","BC_S11Farm_0323"
"1a2","SALK_075261C","CofC","COFC-GC1",1,"L",1,15,7,15.8,33.5,"standard GC","BC_S11Farm_0323"
"1a2","SALK_075261C","CofC","COFC-GC2",8,"L",1,11,9,15.6,22.8,"standard GC","BC_S11Farm_0323"
"1a2","SALK_075261C","CofC","COFC-GC3",16,"F",4,18,8,21.6,39,"standard GC","BC_S11Farm_0323"
"1a2","SALK_075261C","CofC","COFC-GC4",21,"F",1,14,6,16.9,23.9,"standard GC","BC_S11Farm_0323"
"1a2","SALK_075391C","BC","BC-GC5",5,"A",5,59,17,27.5,47.94,"standard GC","BC_S11Farm_0327"
"1a2","SALK_075391C","BC","BC-GC6",11,"E",3,139,18,32,57.1,"standard GC","BC_S11Farm_0327"
"1a2","SALK_075391C","CofC","COFC-GC1",2,"G",6,NA,NA,NA,NA,"standard GC","BC_S11Farm_0327"
"1a2","SALK_075391C","CofC","COFC-GC2",10,"J",3,13,3,17.1,27.9,"standard GC","BC_S11Farm_0327"
"1a2","SALK_075391C","CofC","COFC-GC3",16,"L",2,14,2,18.2,37.5,"standard GC","BC_S11Farm_0327"
"1a2","SALK_075391C","CofC","COFC-GC4",21,"J",6,13,4,16.2,25,"standard GC","BC_S11Farm_0327"
"1a2","SALK_075433C","BC","BC-GC5",5,"G",2,NA,NA,NA,NA,"standard GC","BC_S11Farm_0329"
"1a2","SALK_075433C","BC","BC-GC6",11,"G",1,NA,NA,NA,NA,"standard GC","BC_S11Farm_0329"
"1a2","SALK_075433C","CofC","COFC-GC1",6,"G",2,17,2,22.1,33.2,"standard GC","BC_S11Farm_0329"
"1a2","SALK_075433C","CofC","COFC-GC2",10,"B",1,21,10,22.9,44.1,"standard GC","BC_S11Farm_0329"
"1a2","SALK_075433C","CofC","COFC-GC3",14,"I",5,9,2,14.8,27.8,"standard GC","BC_S11Farm_0329"
"1a2","SALK_075433C","CofC","COFC-GC4",19,"G",1,9,6,12.3,24.9,"standard GC","BC_S11Farm_0329"
"1a2","SALK_075496C","BC","BC-GC5",5,"J",2,NA,NA,NA,NA,"standard GC","BC_S11Farm_0331"
"1a2","SALK_075496C","BC","BC-GC6",11,"J",4,113,40,31,55.52,"standard GC","BC_S11Farm_0331"
"1a2","SALK_075496C","CofC","COFC-GC1",3,"E",2,11,7,15.3,28.2,"standard GC","BC_S11Farm_0331"
"1a2","SALK_075496C","CofC","COFC-GC2",10,"A",6,12,5,15.1,22,"standard GC","BC_S11Farm_0331"
"1a2","SALK_075496C","CofC","COFC-GC3",16,"G",2,15,10,19.4,31.4,"standard GC","BC_S11Farm_0331"
"1a2","SALK_075496C","CofC","COFC-GC4",21,"A",6,11,3,14.9,26,"standard GC","BC_S11Farm_0331"
"1a2","SALK_075516C","BC","BC-GC5",5,"F",5,64,22,29.8,44.44,"standard GC","BC_S11Farm_0332"
"1a2","SALK_075516C","BC","BC-GC6",11,"B",2,109,10,33,47.97,"standard GC","BC_S11Farm_0332"
"1a2","SALK_075516C","CofC","COFC-GC1",2,"F",5,13,5,19.8,21.2,"standard GC","BC_S11Farm_0332"
"1a2","SALK_075516C","CofC","COFC-GC2",10,"L",5,30,6,26.6,36.7,"standard GC","BC_S11Farm_0332"
"1a2","SALK_075516C","CofC","COFC-GC3",14,"D",3,13,3,17.4,28.7,"standard GC","BC_S11Farm_0332"
"1a2","SALK_075516C","CofC","COFC-GC4",19,"E",2,24,4,22.7,19.6,"standard GC","BC_S11Farm_0332"
"1a2","SALK_075519C","BC","BC-GC5",5,"G",1,43,32,26.6,41.42,"standard GC","BC_S11Farm_0333"
"1a2","SALK_075519C","BC","BC-GC6",11,"G",4,92,23,30.5,38.05,"standard GC","BC_S11Farm_0333"
"1a2","SALK_075519C","CofC","COFC-GC1",4,"D",5,9,3,12.8,22.4,"standard GC","BC_S11Farm_0333"
"1a2","SALK_075519C","CofC","COFC-GC2",9,"K",3,15,3,20,23.8,"standard GC","BC_S11Farm_0333"
"1a2","SALK_075519C","CofC","COFC-GC3",15,"L",3,11,2,16.1,27.6,"standard GC","BC_S11Farm_0333"
"1a2","SALK_075519C","CofC","COFC-GC4",23,"E",6,NA,NA,NA,NA,"standard GC","BC_S11Farm_0333"
"1a2","SALK_075661C","BC","BC-GC5",5,"A",3,38,14,25.5,44.55,"standard GC","BC_S11Farm_0334"
"1a2","SALK_075661C","BC","BC-GC6",11,"B",4,77,5,27,42.08,"standard GC","BC_S11Farm_0334"
"1a2","SALK_075661C","CofC","COFC-GC1",4,"E",4,14,7,17.7,33.2,"standard GC","BC_S11Farm_0334"
"1a2","SALK_075661C","CofC","COFC-GC2",10,"J",5,19,5,22.1,35.8,"standard GC","BC_S11Farm_0334"
"1a2","SALK_075661C","CofC","COFC-GC3",18,"K",3,11,2,13.9,24.8,"standard GC","BC_S11Farm_0334"
"1a2","SALK_075661C","CofC","COFC-GC4",21,"I",5,15,5,18.6,32,"standard GC","BC_S11Farm_0334"
"1a2","SALK_075669C","BC","BC-GC5",5,"B",4,NA,NA,NA,NA,"standard GC","BC_S11Farm_0335"
"1a2","SALK_075669C","BC","BC-GC6",11,"K",6,NA,NA,NA,NA,"standard GC","BC_S11Farm_0335"
"1a2","SALK_075669C","CofC","COFC-GC1",2,"A",4,0,6,10.1,NA,"standard GC","BC_S11Farm_0335"
"1a2","SALK_075669C","CofC","COFC-GC2",10,"K",1,29,3,24.1,42.6,"standard GC","BC_S11Farm_0335"
"1a2","SALK_075669C","CofC","COFC-GC3",18,"L",6,15,1,16.7,30.2,"standard GC","BC_S11Farm_0335"
"1a2","SALK_075669C","CofC","COFC-GC4",20,"C",6,11,3,15.1,25.6,"standard GC","BC_S11Farm_0335"
"1a2","SALK_075713C","BC","BC-GC5",5,"D",1,32,16,24.2,42.25,"standard GC","BC_S11Farm_0337"
"1a2","SALK_075713C","BC","BC-GC6",11,"L",6,53,8,26.5,42.24,"standard GC","BC_S11Farm_0337"
"1a2","SALK_075713C","CofC","COFC-GC1",6,"K",2,14,3,18.8,33.3,"standard GC","BC_S11Farm_0337"
"1a2","SALK_075713C","CofC","COFC-GC2",7,"C",2,9,3,12.7,26.3,"standard GC","BC_S11Farm_0337"
"1a2","SALK_075713C","CofC","COFC-GC3",18,"I",1,15,7,16.8,28.7,"standard GC","BC_S11Farm_0337"
"1a2","SALK_075713C","CofC","COFC-GC4",21,"H",3,10,4,13.5,25,"standard GC","BC_S11Farm_0337"
"1a2","SALK_075724C","BC","BC-GC5",5,"K",3,65,26,31.5,47.49,"standard GC","BC_S11Farm_0338"
"1a2","SALK_075724C","BC","BC-GC6",11,"I",5,101,32,33.8,55.78,"standard GC","BC_S11Farm_0338"
"1a2","SALK_075724C","CofC","COFC-GC1",3,"C",3,15,8,19.9,32.8,"standard GC","BC_S11Farm_0338"
"1a2","SALK_075724C","CofC","COFC-GC2",7,"J",2,13,5,16.4,30.9,"standard GC","BC_S11Farm_0338"
"1a2","SALK_075724C","CofC","COFC-GC3",14,"K",1,14,0,19.4,37.3,"standard GC","BC_S11Farm_0338"
"1a2","SALK_075724C","CofC","COFC-GC4",24,"G",3,18,9,21.8,37,"standard GC","BC_S11Farm_0338"
"1a2","SALK_075796C","BC","BC-GC5",5,"I",5,70,15,30.5,50,"standard GC","BC_S11Farm_0340"
"1a2","SALK_075796C","BC","BC-GC6",11,"J",1,11,0,23,41.66,"standard GC","BC_S11Farm_0340"
"1a2","SALK_075796C","CofC","COFC-GC1",2,"I",6,17,10,21.5,22.3,"standard GC","BC_S11Farm_0340"
"1a2","SALK_075796C","CofC","COFC-GC2",8,"G",6,12,6,17.1,29.6,"standard GC","BC_S11Farm_0340"
"1a2","SALK_075796C","CofC","COFC-GC3",18,"C",2,11,4,14.8,21.9,"standard GC","BC_S11Farm_0340"
"1a2","SALK_075796C","CofC","COFC-GC4",22,"J",6,9,4,10.7,21.2,"standard GC","BC_S11Farm_0340"
"1a2","SALK_075841C","BC","BC-GC5",5,"F",6,78,28,34.8,40.09,"standard GC","BC_S11Farm_0342"
"1a2","SALK_075841C","BC","BC-GC6",11,"H",5,102,41,31.5,36.45,"standard GC","BC_S11Farm_0342"
"1a2","SALK_075841C","CofC","COFC-GC1",2,"G",4,15,2,20.4,22.6,"standard GC","BC_S11Farm_0342"
"1a2","SALK_075841C","CofC","COFC-GC2",7,"A",1,9,7,14.2,27.2,"standard GC","BC_S11Farm_0342"
"1a2","SALK_075841C","CofC","COFC-GC3",15,"H",1,14,3,17.5,32,"standard GC","BC_S11Farm_0342"
"1a2","SALK_075841C","CofC","COFC-GC4",20,"H",1,NA,NA,2.9,NA,"standard GC","BC_S11Farm_0342"
"1a2","SALK_075873C","BC","BC-GC5",5,"I",3,71,31,34,35.56,"standard GC","BC_S11Farm_0343"
"1a2","SALK_075873C","BC","BC-GC6",11,"A",2,155,14,40,52.63,"standard GC","BC_S11Farm_0343"
"1a2","SALK_075873C","CofC","COFC-GC1",1,"A",4,11,4,13.5,22.8,"standard GC","BC_S11Farm_0343"
"1a2","SALK_075873C","CofC","COFC-GC2",12,"C",3,13,3,13.7,26.5,"standard GC","BC_S11Farm_0343"
"1a2","SALK_075873C","CofC","COFC-GC3",16,"H",5,24,8,24.9,33.8,"standard GC","BC_S11Farm_0343"
"1a2","SALK_075873C","CofC","COFC-GC4",19,"F",4,16,3,17.1,24.9,"standard GC","BC_S11Farm_0343"
"1a2","SALK_075879C","BC","BC-GC5",5,"C",6,52,24,28,47.11,"standard GC","BC_S11Farm_0344"
"1a2","SALK_075879C","BC","BC-GC6",11,"G",5,92,41,30,30.27,"standard GC","BC_S11Farm_0344"
"1a2","SALK_075879C","CofC","COFC-GC1",3,"F",1,14,8,18.2,29.5,"standard GC","BC_S11Farm_0344"
"1a2","SALK_075879C","CofC","COFC-GC2",10,"D",6,13,4,17.6,26.5,"standard GC","BC_S11Farm_0344"
"1a2","SALK_075879C","CofC","COFC-GC3",13,"J",6,10,1,16.1,31.9,"standard GC","BC_S11Farm_0344"
"1a2","SALK_075879C","CofC","COFC-GC4",23,"H",4,10,1,14,22.9,"standard GC","BC_S11Farm_0344"
"1a2","SALK_075931C","BC","BC-GC5",5,"C",1,53,13,23,28.92,"standard GC","BC_S11Farm_0347"
"1a2","SALK_075931C","BC","BC-GC6",11,"F",6,93,27,31,44.26,"standard GC","BC_S11Farm_0347"
"1a2","SALK_075931C","CofC","COFC-GC1",5,"D",3,11,3,13.8,26.2,"standard GC","BC_S11Farm_0347"
"1a2","SALK_075931C","CofC","COFC-GC2",8,"L",3,16,3,18.6,34.5,"standard GC","BC_S11Farm_0347"
